AAPL,AAPL,AAPL,AAPL,AAPL,GILD,GILD,GILD,GILD,GILD,JNJ,JNJ,JNJ,JNJ,JNJ,MSFT,MSFT,MSFT,MSFT,MSFT,REGN,REGN,REGN,REGN,REGN,TSLA,TSLA,TSLA,TSLA,TSLA
open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume
169.33,171.52,168.4,169.65,21377668.0,73.19,74.03,72.72,73.29,5135537.0,139.88,140.81,139.2,139.67,4269030.0,81.38,82.68,80.9801,81.59,20003644.0,378.61,385.635,371.51,372.39,536667.0,302.0,308.0,301.0,303.7,3214323.0
167.5,170.2047,166.46,169.05,21545899.0,73.72,74.35,72.84,73.3,4381338.0,140.13,141.96,140.13,141.08,3294939.0,81.67,83.14,81.43,82.79,16112520.0,370.38,376.98,366.66,375.25,490247.0,300.1,313.39,300.0,313.27,5068966.0
169.03,170.44,168.91,169.33,19450089.0,73.21,73.25,72.21,72.71,3986942.0,141.0,141.499,139.26,140.08,3235774.0,82.62,82.8,82.0,82.49,15963626.0,375.81,379.09,371.39,373.6,320545.0,312.0,318.6341,311.05,311.26,3613123.0
170.49,171.0,168.82,169.36,18039550.0,73.4,74.38,72.51,74.265,5952893.0,140.0,140.76,139.8,140.55,2734737.0,83.42,84.58,83.33,84.16,19415557.0,375.52,384.07,373.0,380.77,429039.0,314.6,316.98,311.26,315.06,2716500.0
169.2,172.89,168.79,172.66,23625893.0,74.6,76.27,74.388,75.9,6498514.0,140.1,141.17,139.83,141.11,2714429.0,84.29,85.37,84.12,85.22,14466549.0,383.37,387.5,379.09,381.32,312898.0,314.4,329.01,313.75,328.9,6211418.0
172.15,172.39,171.461,171.73,14793147.0,76.05,76.16,74.25,76.09,6584280.0,142.06,143.57,142.04,142.8,4586128.0,85.31,86.05,85.08,85.62,17798973.0,380.65,382.47,375.5,381.72,295529.0,328.91,341.44,328.91,340.94,6942459.0
172.63,173.54,172.0,172.31,18307475.0,76.31,77.15,76.27,76.6,7147470.0,142.5,143.43,142.21,142.98,3363551.0,85.74,86.0,85.17,85.35,16782602.0,382.05,389.82,380.34,386.7,361563.0,340.89,344.22,336.5,339.03,4866385.0
172.43,173.13,171.65,172.22,16576895.0,76.0,76.47,74.07,74.33,6425602.0,143.52,143.62,141.61,141.72,2940383.0,85.43,85.87,84.53,84.72,13606534.0,388.06,388.82,380.75,383.12,278568.0,341.01,347.44,336.9,337.88,4593703.0
172.81,174.17,172.46,173.88,26667725.0,74.98,75.73,74.1,75.56,7360186.0,142.48,143.14,141.78,142.42,6442398.0,85.16,87.09,84.88,86.82,33887452.0,386.82,389.59,382.0,388.89,559703.0,342.04,343.9,335.76,343.43,4773155.0
174.92,177.2,174.86,176.43,21647216.0,76.03,76.48,75.01,75.19,5380965.0,142.56,143.8,141.401,141.93,3843475.0,87.12,87.4999,86.23,86.44,16398158.0,390.91,390.91,382.9,383.39,386954.0,344.9,346.73,337.58,338.81,4347227.0
175.03,175.39,174.09,174.53,21307511.0,75.06,75.341,74.26,74.34,4289046.0,141.89,142.38,141.36,141.83,3198324.0,86.34,86.35,85.27,85.83,16981526.0,382.62,390.42,381.48,385.72,421861.0,340.26,341.4925,330.3,330.99,4798681.0
174.87,175.42,173.25,174.36,17847200.0,73.54,74.73,73.42,74.01,5213936.0,142.26,142.58,141.08,141.2,3228963.0,86.2,86.3,84.71,85.59,15115256.0,385.35,387.84,381.175,382.79,237762.0,332.69,333.1,325.04,328.903,4733693.0
174.17,176.02,174.1,175.01,15431929.0,73.73,74.37,72.93,73.03,4813265.0,141.59,142.17,141.02,141.15,2573794.0,86.05,86.1,85.4,85.57,11191800.0,381.85,390.545,381.175,384.14,313865.0,329.59,333.74,327.21,331.6,3257662.0
174.68,175.424,174.5,175.05,11186150.0,72.8,73.35,72.37,72.7,5338041.0,141.0,141.35,140.04,140.18,2006092.0,85.4,85.63,84.92,85.58,10311176.0,383.5,385.2701,377.08,380.86,264790.0,329.51,330.9214,324.82,325.19,3338119.0
170.8,171.47,169.679,170.57,27529613.0,72.58,73.0613,72.31,72.7,3036918.0,140.46,140.54,139.68,140.08,1446424.0,85.31,85.5346,85.03,85.4,7347118.0,381.18,388.0,379.29,387.43,324609.0,323.83,323.84,316.58,317.29,3409752.0
170.1,170.78,169.71,170.58,16439823.0,72.83,73.43,72.56,72.98,3111842.0,140.42,141.15,140.2,140.56,2162497.0,85.69,85.98,85.215,85.69,9705456.0,387.95,389.3078,382.87,384.05,224803.0,316.39,317.5,310.75,311.63,3715413.0
171.0,171.85,170.48,171.07,13307218.0,73.21,73.21,72.04,72.47,3735446.0,140.7,141.0,140.33,140.5,1360944.0,85.9,85.93,85.55,85.7,7708547.0,385.27,387.12,378.895,382.8,236443.0,311.91,315.82,309.54,315.36,3508181.0
170.71,170.71,169.22,169.3,19469267.0,72.31,72.749,71.61,71.65,5641290.0,140.98,141.2074,139.58,139.85,2165440.0,85.6,86.05,85.5,85.59,11171082.0,381.87,382.65,375.0,376.11,431949.0,316.18,316.41,310.0,311.4,2971236.0
170.16,172.3,169.26,172.26,20523941.0,72.19,74.27,71.722,74.1,5614551.0,139.66,139.95,138.72,139.24,4160686.0,86.23,86.31,85.5,85.91,15946903.0,379.48,384.81,377.105,382.3,425752.0,312.18,322.1099,311.0,320.29,3322648.0
172.53,174.55,171.96,172.18,23193409.0,74.05,74.84,73.33,74.645,5109847.0,139.36,140.68,138.9,140.53,2960619.0,86.055,86.51,85.97,86.33,18225043.0,383.14,396.78,381.14,393.88,458649.0,321.0,325.25,315.55,317.01,3232166.0
172.54,173.47,172.08,173.02,17742231.0,75.01,75.07,73.56,73.89,3666991.0,140.45,141.14,140.22,140.5256,3390729.0,86.59,87.66,86.57,87.12,16777774.0,394.5,394.95,382.4,382.95,433974.0,312.87,318.55,305.68,314.62,7428996.0
173.44,175.37,173.05,174.96,18402859.0,74.17,74.54,73.03,74.52,7048595.0,140.58,141.82,140.281,141.66,4119506.0,87.66,88.41,87.43,88.11,16194855.0,385.85,388.79,381.95,384.78,272927.0,316.62,317.24,312.0,316.55,3563882.0
174.31,175.61,173.93,174.34,15554212.0,74.34,74.72,73.44,74.39,4557689.0,141.7,142.0,140.92,141.85,2771527.0,88.16,88.58,87.6046,88.22,13254610.0,384.4,387.33,371.26,372.25,768706.0,316.0,337.0199,315.5,336.41,7721537.0
174.55,175.06,173.41,174.33,17267132.0,74.62,78.68,74.57,78.13,12244196.0,142.37,145.68,142.27,144.2,6505034.0,88.65,88.7272,87.86,88.23,15553464.0,372.61,378.58,368.12,368.25,900742.0,335.16,338.8,327.405,333.69,5589529.0
173.16,174.3,173.0,174.245,19012396.0,78.1,78.87,77.01,78.69,8286853.0,143.55,144.155,143.32,144.01,3976056.0,87.86,88.19,87.41,87.81,13769912.0,368.65,371.42,365.6,366.45,563642.0,332.2,337.0,330.0,334.72,2989825.0
174.59,175.4886,174.49,175.27,14222366.0,78.7,79.68,77.87,79.06,6551755.0,144.13,144.9,143.69,144.79,3473565.0,88.13,88.13,87.24,88.06,13433296.0,367.0,370.09,363.0,368.25,425662.0,335.24,344.8099,333.26,337.93,5333809.0
176.18,177.36,175.65,177.0,17956716.0,79.35,79.4,78.65,78.98,4409690.0,144.99,146.42,144.9,145.77,3817702.0,88.67,89.78,88.45,89.59,18677802.0,369.45,370.01,366.73,366.9,426914.0,338.63,340.41,333.67,336.22,3787311.0
177.91,179.39,176.14,176.2,23154527.0,79.75,81.59,79.52,80.24,8848684.0,146.22,148.06,146.03,147.07,4934320.0,90.1,90.79,88.0104,88.38,28953637.0,368.92,374.81,367.35,370.08,702119.0,337.54,345.0,334.8,340.04,4636745.0
176.15,179.25,175.07,179.1,26958931.0,80.71,82.07,80.21,81.74,8037513.0,147.84,148.32,145.48,146.94,6098380.0,89.13,90.28,88.75,90.15,18691606.0,373.86,378.7,370.28,374.08,480649.0,340.47,349.0,339.75,347.1,5127104.0
179.37,180.1,178.25,179.27,23144183.0,81.47,81.65,80.77,81.16,5121203.0,146.93,147.44,145.97,147.01,3037167.0,89.77,90.67,89.66,90.12,17594256.0,374.21,374.71,369.03,371.28,417501.0,345.67,352.3,343.74,344.51,4323708.0
178.61,179.58,177.41,178.45,21452221.0,81.22,81.534,80.37,80.97,5007968.0,147.46,147.65,146.42,147.38,4463612.0,90.12,90.61,89.66,90.0,21920036.0,372.17,376.47,370.96,371.53,419656.0,345.0,350.5899,342.6,349.965,3720984.0
177.3,177.78,176.602,177.01,19801191.0,81.3,82.05,81.05,81.4,5058607.0,147.01,148.14,146.72,148.14,4194742.0,89.92,91.62,89.74,91.61,15565596.0,374.44,376.01,370.62,375.86,440065.0,349.44,357.83,349.2,351.6,4720515.0
177.3,179.44,176.82,176.96,26523532.0,81.23,82.18,80.91,80.95,5515700.0,146.96,147.44,141.62,141.85,13283924.0,91.9,92.3,91.54,91.89,17077128.0,374.47,383.95,373.2692,381.76,515769.0,359.99,360.5,351.0,352.8,4165448.0
177.25,177.3,173.2,174.22,40325546.0,81.27,82.07,80.581,81.31,3092120.0,143.5,143.56,141.8,142.13,9431114.0,92.43,93.43,91.58,91.84,23289680.0,383.1,387.71,380.0,383.15,465276.0,354.58,354.75,343.52,345.92,4076622.0
174.28,174.95,170.53,171.1,33340074.0,81.58,81.84,80.85,81.18,3381677.0,142.31,144.66,142.2105,144.4,5432681.0,92.45,93.24,91.93,92.32,19881302.0,386.4,396.22,382.04,391.8,552113.0,348.27,349.2,336.4,337.55,5265180.0
172.0,172.0,170.06,171.45,30510493.0,81.96,85.49,81.88,85.46,12325689.0,144.67,145.6,144.13,145.28,4693555.0,93.12,94.06,92.58,94.04,17480578.0,392.9,393.15,371.97,374.29,1036669.0,341.5,344.0,335.71,342.7001,3376888.0
170.16,170.16,167.07,167.96,38802170.0,85.12,89.54,85.12,88.83,15664482.0,144.85,144.94,143.53,143.65,5393916.0,95.13,95.45,93.72,93.87,22587535.0,373.5,385.71,371.51,382.88,758007.0,339.85,350.85,338.28,349.339,3565674.0
165.555,167.37,164.7,166.96,38306962.0,87.96,88.33,86.2725,87.3,10732392.0,143.4,143.82,142.43,142.45,5611753.0,93.3,93.66,92.1,92.77,25122127.0,382.8,384.425,375.0,379.88,402024.0,345.14,348.27,342.17,345.82,3087924.0
166.87,168.4417,166.5,167.47,24160485.0,86.6,87.1,83.29,83.81,8820380.0,142.57,142.57,138.1,138.22,9641352.0,93.75,95.4,93.51,95.2,34696608.0,379.16,379.17,366.18,366.6,551559.0,347.51,356.19,345.19,354.46,4046230.0
167.165,168.62,166.76,167.7,29765526.0,83.2,84.16,81.1809,83.51,5498286.0,137.77,140.67,137.0,140.02,7616484.0,94.79,96.07,93.5813,94.24,37745992.0,366.69,370.99,345.01,345.66,1766960.0,351.0,359.66,348.63,349.25,3065835.0
166.47,166.8,160.1,160.41,67919941.0,82.78,83.34,81.48,81.73,7049850.0,139.02,140.36,137.38,137.6,6960937.0,93.74,93.97,91.645,91.76,36612054.0,345.17,353.97,340.65,347.85,1075575.0,348.44,351.95,340.51,343.75,2730271.0
159.1,163.88,156.0,156.49,59470254.0,81.41,82.5045,78.34,78.38,8059198.0,136.58,137.0,122.15,130.39,15409001.0,90.56,93.24,88.0,88.0,39934296.0,346.52,350.8,331.67,331.97,816063.0,337.97,344.47,333.0,333.15,3124163.0
154.91,163.72,154.0,163.06,54780528.0,77.31,80.61,76.9,80.43,9937821.0,130.01,132.99,128.0,131.88,14878431.0,86.92,91.475,85.25,91.34,55761173.0,328.4,339.1,319.5,338.899,1421584.0,325.21,336.22,323.5,333.97,3703402.0
163.085,163.4,159.0685,159.52,41035232.0,79.45,84.58,79.35,82.77,17034841.0,131.89,133.43,131.35,131.42,7716930.0,90.42,91.77,89.2,89.58,34041464.0,338.8,343.378,331.09,334.71,659824.0,338.83,346.0,335.66,344.77,4422730.0
160.29,161.0,155.03,155.16,43609866.0,82.44,82.85,78.07,78.22,10060933.0,130.91,131.25,126.11,126.36,8454758.0,89.71,89.875,84.76,84.99,43004812.0,342.03,352.5,322.02,322.62,1143651.0,343.31,348.62,314.6,315.45,7979932.0
156.67,157.89,150.24,156.22,54464820.0,78.89,79.95,76.02,79.32,10606860.0,127.51,130.92,125.44,129.51,11281191.0,86.24,88.93,83.83,88.15,52511195.0,327.21,339.6,314.99,336.38,1473246.0,319.93,320.9845,294.76,310.42,10347220.0
158.48,163.89,157.51,162.75,45978023.0,79.76,81.42,79.63,80.15,6206151.0,130.0,131.32,127.6755,130.23,6076666.0,88.74,89.78,87.9295,89.15,27427576.0,339.68,350.99,334.87,342.73,1016093.0,316.13,318.08,306.25,315.71,4772388.0
161.95,164.75,161.65,164.3451,26023893.0,79.52,81.09,78.65,80.8,4632166.0,129.21,130.6,128.7,130.01,4543888.0,88.93,90.0,87.8,89.781,21053197.0,340.84,340.84,322.69,324.44,1055193.0,315.25,324.19,312.5105,323.5,3494490.0
163.045,167.54,162.88,167.36,32197106.0,80.16,82.29,79.98,81.82,5160574.0,129.44,130.015,128.39,129.73,4501109.0,88.51,90.99,88.41,90.83,28634433.0,321.34,330.84,313.531,330.69,1444213.0,320.84,326.17,318.52,322.2229,2944477.0
169.79,173.09,169.0,173.0,43517636.0,82.22,82.3,81.49,81.55,5180251.0,130.1,131.28,129.4,131.28,3987140.0,91.21,92.72,90.62,92.72,22219675.0,330.65,336.0409,327.51,333.22,579819.0,324.5,334.12,322.4,334.12,4555687.0
172.36,174.82,171.77,172.45,33864874.0,81.45,82.33,80.61,80.68,5817320.0,130.96,134.45,130.84,133.15,5786363.0,92.54,93.5,91.81,91.93,24570768.0,334.0,341.08,328.9482,332.16,797513.0,332.5,343.12,331.64,335.49,4446403.0
172.07,174.26,171.42,171.85,27565605.0,80.21,81.73,80.21,80.94,4595498.0,132.87,133.45,130.66,130.83,4232095.0,91.4,93.06,91.01,92.72,19085204.0,331.0,332.41,322.1,323.02,554234.0,334.47,340.84,331.5,334.76,3094086.0
172.83,174.12,171.01,171.01,30377663.0,80.9,81.93,80.35,80.69,4997720.0,130.8,132.4348,129.86,129.88,3602010.0,93.01,93.3595,91.5,91.5,21570589.0,320.55,324.661,316.17,317.5,671177.0,336.0,339.6929,333.17,333.38,2440745.0
171.85,173.95,171.71,172.61,26187505.0,80.73,81.13,79.18,79.41,6135878.0,130.1,131.02,129.48,129.93,3635691.0,92.07,92.73,91.36,91.74,17551114.0,317.425,321.66,315.3,315.88,499510.0,336.26,347.44,334.7501,346.32,5347283.0
173.67,175.65,173.54,175.56,28074124.0,79.82,80.94,79.29,80.92,3962363.0,130.09,132.08,130.02,132.08,3030694.0,92.75,94.07,92.36,94.07,19685183.0,318.06,323.9,315.155,323.87,450934.0,347.83,354.99,347.1,352.04,4492472.0
176.35,179.39,176.21,178.98,30961837.0,81.26,81.93,80.2,81.79,4593482.0,131.71,133.4055,131.0,132.05,4446588.0,94.38,95.45,94.25,95.43,22163789.0,324.35,326.1595,320.6,324.89,340004.0,353.5,359.0,352.355,357.35,3420794.0
179.1,180.48,178.16,178.34,32686808.0,81.79,82.04,80.3,80.35,3991080.0,132.21,133.09,131.6,131.61,4848528.0,95.74,95.84,94.21,94.21,20722143.0,324.96,327.87,318.5,320.96,548581.0,356.25,359.99,350.01,350.97,3646245.0
179.33,180.615,178.05,178.13,26337414.0,80.46,80.7,78.69,78.73,4601584.0,131.95,132.33,129.87,129.88,4854726.0,94.8,95.705,93.63,93.77,20457129.0,321.13,324.21,318.96,320.44,522674.0,352.57,355.24,342.22,343.1,4904777.0
178.54,179.775,172.66,174.95,41423985.0,78.84,79.82,77.11,77.51,6268841.0,129.11,130.12,126.52,127.16,5922059.0,93.94,94.57,91.84,92.84,29498871.0,320.35,327.38,320.23,321.85,643432.0,345.05,348.67,330.07,330.93,5382106.0
172.8,176.3,172.45,176.28,31779596.0,76.84,78.89,76.4,78.68,5074038.0,126.91,129.11,126.91,128.79,4710641.0,91.58,93.15,90.86,93.04,25430376.0,321.94,333.13,321.5,330.42,644547.0,326.98,335.22,322.97,335.12,3920878.0
175.21,177.74,174.52,176.83,22661785.0,78.16,78.68,77.14,77.93,6287920.0,128.63,130.3,128.18,129.8,4127941.0,92.44,94.27,92.26,93.64,18284476.0,327.97,334.15,327.97,333.91,482282.0,332.39,337.75,329.2929,333.3,2935723.0
177.91,178.25,176.13,176.68,19589517.0,78.6,80.03,78.47,79.32,5254476.0,130.0,130.2,127.92,128.23,4159670.0,94.34,94.49,92.941,93.32,17463097.0,335.0,337.0,328.2,333.49,488515.0,333.75,336.37,327.03,328.22,3302920.0
175.15,175.85,174.27,175.02,25064495.0,78.74,80.15,78.12,79.99,4998514.0,127.48,129.33,127.27,129.1,4432363.0,93.13,93.9406,92.43,93.86,20628659.0,330.33,335.04,328.28,334.42,359222.0,325.44,332.5,321.74,332.32,3861616.0
175.48,177.12,175.07,176.95,19424129.0,79.96,80.67,79.32,80.08,4252123.0,129.33,132.3,129.33,132.06,4341359.0,94.27,95.1,93.765,94.43,20278411.0,334.58,341.17,332.84,340.81,566000.0,332.86,333.3,326.274,328.92,2666859.0
177.96,180.0,177.39,179.96,25304044.0,80.5,81.05,79.99,80.74,4517724.0,132.51,133.82,131.56,133.77,5129047.0,95.25,96.54,95.0,96.54,30019964.0,343.58,344.79,339.48,341.71,488959.0,324.11,328.49,322.37,327.22,4085896.0
180.29,182.39,180.21,181.73,27713861.0,80.97,81.34,80.42,81.06,4460062.0,133.8,134.23,132.32,132.66,3471610.0,96.57,97.21,96.04,96.76,18323377.0,346.0,346.73,337.42,344.55,791997.0,328.61,347.21,326.5,345.41,6269377.0
182.57,183.5,179.24,179.95,26591337.0,81.13,82.715,81.12,81.72,5761100.0,133.8,135.39,133.45,134.35,7137733.0,97.04,97.24,93.97,94.42,28445957.0,344.43,346.64,335.42,337.76,523219.0,344.92,345.12,336.2635,341.84,4635102.0
180.32,180.52,177.81,178.485,24683076.0,82.01,82.5725,80.89,81.12,4463355.0,135.24,135.7,131.9,132.42,4836983.0,95.12,95.41,93.5,93.85,23749059.0,339.71,342.62,338.16,341.42,367219.0,336.76,339.81,323.93,326.65,6121576.0
178.5,180.24,178.0701,178.65,18598941.0,80.52,80.88,79.2727,79.51,4047912.0,132.55,134.24,132.47,133.07,3551410.0,93.53,94.58,92.83,94.18,21839469.0,341.56,341.97,334.29,335.02,391378.0,329.38,332.85,321.1,325.6,4890545.0
178.61,179.12,177.62,177.89,22076737.0,79.92,80.9,79.4,79.72,5116688.0,133.16,134.4,132.1,133.06,5903843.0,94.69,95.38,93.92,94.49,30567501.0,336.55,345.85,333.95,343.29,674254.0,325.96,327.4,319.07,321.3,4791833.0
177.37,177.47,173.66,175.32,26080445.0,79.37,79.5,76.3,77.19,5627686.0,133.35,133.47,129.36,130.24,4152352.0,93.74,93.96,92.11,92.96,25643612.0,343.0,352.59,335.63,339.07,630238.0,316.5,320.75,309.67,313.57,5808312.0
175.24,176.8,174.94,175.25,15303553.0,77.38,77.699,76.71,76.92,3694941.0,130.78,131.78,129.38,131.24,4091157.0,93.05,93.77,93.0,93.14,16733177.0,338.48,339.9836,330.691,333.87,443387.0,314.87,316.25,308.76,310.55,3510966.0
175.04,175.09,171.26,171.27,29835499.0,76.74,77.44,76.21,76.47,3660618.0,131.4,132.78,130.66,131.16,3790485.0,92.93,94.05,92.21,92.48,19375273.0,334.09,337.78,333.16,334.87,286825.0,310.25,322.44,310.19,316.53,4703751.0
170.0,172.68,168.6,168.75,34791308.0,75.85,76.76,75.04,75.57,5714453.0,130.47,130.68,127.1,127.44,4976973.0,91.3,91.75,89.66,89.8,30929336.0,331.16,336.0,327.51,327.66,339591.0,313.89,318.82,308.18,309.0766,3470601.0
168.39,169.92,164.94,164.96,32035770.0,75.38,75.62,72.73,72.84,6681959.0,127.63,127.87,124.9,125.08,5921168.0,89.5,90.46,87.08,87.13,32580212.0,327.52,332.32,321.2,321.29,381182.0,311.25,311.61,300.45,301.55,4974345.0
168.07,173.1,166.44,172.76,27980655.0,74.17,75.71,73.57,75.53,5471840.0,126.41,127.54,125.21,127.38,4756366.0,90.61,94.0,90.4,93.77,44191077.0,325.58,331.0,317.71,330.63,484064.0,307.34,307.59,291.36,304.15,6332061.0
173.69,175.15,166.92,168.35,32610401.0,75.98,76.15,73.55,74.12,4745041.0,127.11,129.1,126.39,127.2,5621988.0,94.94,95.139,88.51,89.48,44401091.0,332.65,335.7,326.94,329.27,641833.0,304.0,304.27,277.18,279.22,10483456.0
167.25,170.02,165.19,166.48,32621496.0,74.45,75.74,73.9,74.79,5288526.0,127.63,129.02,127.21,127.47,4992775.0,89.8,91.23,88.873,89.38,44401426.0,329.8,340.4,328.495,338.49,649042.0,264.58,268.68,252.1,257.79,15762642.0
167.805,171.75,166.9,167.91,25762606.0,75.14,76.19,74.61,75.39,4014400.0,127.97,128.76,126.82,128.15,3997770.0,90.18,92.29,88.4,91.25,34220309.0,340.82,346.87,338.32,344.44,647479.0,256.49,270.9599,248.21,266.14,11508578.0
167.88,168.94,164.47,166.68,30080214.0,74.83,75.09,71.87,73.13,6275541.0,127.82,127.88,123.54,124.5,5944598.0,90.47,90.88,87.51,88.67,37931104.0,342.45,345.49,324.765,330.6,842514.0,256.26,260.3318,244.5901,252.52,12608082.0
167.64,168.7455,164.88,168.39,23608807.0,73.44,73.96,72.03,73.75,4202892.0,125.18,128.485,124.68,128.33,5572971.0,89.575,90.05,87.89,89.72,28700911.0,330.82,332.62,320.71,332.34,512736.0,269.82,273.35,254.49,267.53,14345220.0
164.88,172.01,164.77,171.58,27468450.0,72.95,75.68,72.82,75.41,4429825.0,126.9,131.12,126.39,130.5,5168694.0,87.91,92.76,87.73,92.27,28793052.0,326.65,339.1,321.6054,337.34,448954.0,253.12,288.37,252.0,286.97,15846298.0
172.58,174.2304,172.08,172.78,21288394.0,76.0,76.0,74.18,74.8,4570849.0,130.41,131.2,129.5,130.67,3197684.0,92.63,93.065,91.4,92.38,22595556.0,339.86,340.37,325.48,328.6,549880.0,288.51,306.26,288.2,305.71,14901287.0
170.97,172.48,168.2,168.35,26793087.0,74.28,75.3,72.71,73.39,4200873.0,130.22,130.64,126.41,127.99,4122568.0,91.49,92.46,89.48,90.22,27856851.0,324.11,326.5,316.57,319.55,607055.0,301.0,309.28,295.5,299.58,10551547.0
169.88,173.09,169.845,170.06,22345042.0,73.88,75.305,73.15,73.81,3740949.0,128.65,131.14,127.68,129.5,4265002.0,91.03,93.17,90.62,90.78,22503069.0,318.65,324.29,315.37,319.72,386467.0,300.84,309.5,289.21,289.7105,8014709.0
173.0,174.0,171.53,173.25,23471241.0,74.57,75.48,73.79,75.02,4468086.0,130.25,130.9096,129.29,130.22,3887048.0,92.36,93.28,91.64,92.89,20884258.0,322.56,328.88,321.39,328.039,348047.0,298.79,307.1,293.68,304.7,8414253.0
172.23,173.9232,171.7,172.44,18090913.0,74.69,75.21,74.21,74.34,3394453.0,129.14,130.35,129.03,129.71,3206805.0,92.03,93.29,91.48,91.87,20066252.0,326.07,328.55,322.28,322.79,319055.0,300.7403,308.98,299.66,301.02,5393338.0
173.41,175.0,173.04,174.16,18783496.0,74.83,76.25,74.83,75.28,3443218.0,130.09,131.31,129.86,130.45,3330955.0,92.54,94.16,92.43,93.6,20097822.0,323.99,327.28,323.0,325.08,281645.0,302.32,303.95,293.68,294.06,5615534.0
174.76,175.84,173.85,174.73,18387042.0,75.51,75.8399,74.86,75.22,2989912.0,131.09,131.42,129.63,130.62,3474590.0,94.06,94.18,92.44,93.08,17836388.0,326.86,328.59,319.26,321.72,407911.0,303.6,303.9499,295.98,300.3,5409837.0
175.0301,176.19,174.8301,175.82,18011687.0,75.87,75.98,74.24,74.68,3784410.0,131.41,132.88,131.28,131.86,4870812.0,94.08,94.66,93.42,94.17,15613866.0,324.4,324.4,317.63,318.13,553216.0,299.0,299.66,289.01,291.26,4965629.0
176.49,178.9365,176.41,178.24,19446989.0,74.95,75.935,74.59,75.49,3276380.0,132.11,132.2,128.81,130.45,8568105.0,95.0,96.54,94.88,96.06,20537714.0,319.54,324.76,318.975,322.66,620941.0,288.87,292.17,282.51,287.69,5369769.0
177.81,178.82,176.88,177.84,16089854.0,75.64,76.07,75.25,75.67,2340307.0,129.69,129.9,126.94,127.81,7112248.0,96.2,96.72,95.52,96.45,17553066.0,323.4,323.91,320.7511,321.39,272404.0,291.08,300.24,288.16,293.35,5167869.0
174.95,175.39,172.66,172.8,28152833.0,75.44,75.92,73.83,74.43,3024764.0,127.63,128.27,126.8875,127.61,3814901.0,96.44,97.07,95.34,96.1,18516547.0,320.51,322.69,315.37,315.82,335147.0,291.08,301.01,288.55,300.09,4610764.0
170.595,171.2184,165.43,165.72,54178001.0,74.4,74.42,73.18,73.69,3761293.0,128.0,128.3,126.17,126.66,5103485.0,95.9,96.11,94.05,95.0,23489382.0,316.31,318.19,311.32,314.26,448965.0,294.9,299.98,289.75,290.24,4202631.0
166.8348,166.92,164.09,165.25,28220229.0,74.08,74.32,73.35,74.0,2646121.0,126.88,127.3,125.78,126.83,4728076.0,95.7436,96.29,94.295,95.36,16063802.0,316.03,318.48,313.805,316.01,346489.0,291.29,291.62,282.33,283.34,3850712.0
165.67,166.33,161.2201,162.94,28381103.0,74.08,74.3,72.26,72.71,3986801.0,126.94,127.46,125.31,126.17,5062199.0,96.242,96.47,92.41,93.08,26742490.0,317.99,318.52,310.51,311.97,444837.0,285.0,287.09,278.46,283.69,4369135.0
162.62,165.42,162.41,163.7716,22795099.0,72.79,73.56,72.47,73.25,4303359.0,125.91,126.85,125.28,126.76,4215968.0,93.14,93.3,90.28,92.44,27024716.0,312.0,321.225,310.52,316.21,386568.0,283.5,285.16,277.25,280.79,2985097.0
164.12,165.73,163.37,164.22,21898218.0,73.28,74.32,72.09,73.9,4686530.0,126.62,129.22,126.62,128.12,4233290.0,93.54,95.15,93.1,94.27,26009528.0,318.08,327.16,316.24,324.01,545809.0,278.75,285.79,276.5,285.49,3344842.0
164.0,164.33,160.63,162.33,30193502.0,73.91,74.19,73.1,73.85,3785990.0,127.73,128.79,127.5,128.27,3183566.0,97.56,97.9,93.91,95.82,40936114.0,317.0,317.99,299.558,313.08,1443749.0,285.37,294.47,283.83,294.1499,3274534.0
162.1302,167.26,161.84,165.26,32012814.0,74.06,74.22,72.17,72.22,4936189.0,128.86,128.98,126.64,126.78,3951534.0,96.27,96.3964,93.15,93.52,27658162.0,311.0,311.0,298.19,303.74,926070.0,293.61,298.73,292.5,293.9,3189144.0
166.4102,169.2,165.27,169.0,36454671.0,72.32,72.83,71.7802,72.56,3917095.0,126.32,126.64,124.97,125.97,3907011.0,93.25,95.29,92.79,94.98,26196587.0,302.93,303.56,294.11,301.22,727838.0,293.51,300.82,293.22,299.32,3115134.0
