,Real,Predicted
1026,37.71,49.314487
1027,38.01,49.998566
1028,36.92,50.49355
1029,37.27,50.193726
1030,37.29,50.041435
1031,37.53,49.949623
1032,38.04,50.020306
1033,38.67999999999999,50.32428
1034,38.74999999999999,50.82376
1035,38.669999999999995,51.1519
1036,38.78999999999999,51.254444
1037,39.37,51.306305
1038,40.63999999999999,51.57119
1039,39.62,52.319256
1040,39.06,52.309933
1041,38.589999999999996,51.92776
1042,38.28999999999999,51.411446
1043,39.75,50.96022
1044,44.98,51.413822
1045,45.49999999999999,54.236553
1046,47.75,56.359108
1047,47.419999999999995,58.449203
1048,47.470000000000006,59.288467
1049,47.94,59.452988
1050,47.41,59.5243
1051,47.550000000000004,59.217354
1052,47.97,59.028046
1053,50.3,59.11958
1054,52.18999999999999,60.295734
1055,52.4,61.96575
1056,52.45,63.029423
1057,53.5,63.48648
1058,55.31,64.039345
1059,54.45,65.10808
1060,54.72,65.30505
1061,54.38,65.37399
1062,54.050000000000004,65.16953
1063,54.75,64.83515
1064,55.3,64.945694
1065,55.5,65.32313
1066,55.24,65.66967
1067,54.93500000000001,65.728424
1068,54.9,65.55811
1069,55.39,65.393616
1070,55.17,65.520805
1071,61.35,65.529274
1072,61.27,68.39917
1073,64.05,70.297226
1074,64.55,72.47998
1075,68.44,73.794334
1076,67.05,76.06241
1077,67.79,76.62262
1078,65.21,76.92577
1079,62.68000000000001,75.71142
1080,65.78,73.598274
1081,62.88999999999999,73.74011
1082,63.28,72.82034
1083,63.99,72.467155
1084,65.15,72.709366
1085,64.91,73.5072
1086,65.29,73.929016
1087,65.26,74.27658
1088,66.596,74.39923
1089,64.99,75.0227
1090,62.720000000000006,74.65173
1091,63.69,73.24412
1092,63.75,72.76217
1093,64.01,72.66362
1094,63.160000000000004,72.85072
1095,64.18,72.63876
1096,64.44,72.96301
1097,64.8,73.3293
1098,64.4,73.70845
1099,63.29,73.71633
1100,63.94,73.1325
1101,64.5,73.016
1102,64.55,73.27043
1103,69.25,73.50646
1104,68.96,75.833435
1105,64.56,77.2308
1106,65.46,75.79261
1107,69.8,74.93699
1108,70.2,76.47713
1109,70.65,77.85459
1110,69.88,78.83315
1111,70.46,78.89064
1112,70.49,78.98231
1113,70.76,78.97716
1114,72.05,79.059326
1115,72.25,79.70227
1116,72.64,80.2123
1117,73.98,80.642365
1118,76.9,81.45312
1119,77.53,83.26598
1120,79.63,84.6379
1121,77.81,86.24281
1122,78.84,86.185844
1123,78.94,86.308205
1124,80.9,86.33863
1125,78.74,87.22251
1126,78.36,86.78835
1127,81.21,86.18598
1128,84.63,87.123024
1129,88.41000000000001,89.43618
1130,90.13,92.65586
1131,87.81000000000002,95.270584
1132,86.81,95.37996
1133,85.29,94.43371
1134,88.22999999999999,92.889145
1135,88.93,93.28715
1136,88.98999999999998,94.11743
1137,44.86,94.7234
1138,44.5,74.45717
1139,44.12100000000001,60.50737
1140,41.79,53.666546
1141,42.809999999999995,50.764755
1142,42.74999999999999,51.13504
1143,40.529999999999994,52.36966
1144,39.35,52.461376
1145,39.83,51.905266
1146,40.269999999999996,51.72125
1147,40.31999999999999,51.878414
1148,40.959999999999994,52.075672
1149,41.18,52.524612
1150,42.25,52.92596
1151,42.959999999999994,53.646328
1152,43.7,54.405643
1153,42.82999999999999,55.1572
1154,42.55,55.132397
1155,42.49999999999999,54.846996
1156,42.529999999999994,54.592136
1157,41.75,54.463364
1158,42.79999999999999,54.06181
1159,41.67,54.312286
1160,40.88999999999999,54.024384
1161,41.09,53.456512
1162,41.89,53.199135
1163,42.33,53.482914
1164,43.56,53.944096
1165,43.74,54.810738
1166,41.92,55.412792
1167,42.66,54.835297
1168,41.03999999999999,54.658394
1169,37.26,53.821186
1170,35.35,51.537235
1171,35.62,49.22985
1172,37.09,48.141914
1173,35.51,48.516388
1174,37.14,48.33038
