,Real,Predicted
666,13.39,25.816275
667,13.24,25.678082
668,13.12,25.55349
669,13.14,25.447231
670,13.510000000000002,25.41065
671,13.579999999999998,25.56681
672,13.44,25.707104
673,13.35,25.731733
674,13.86,25.699018
675,14.059999999999999,25.8939
676,14.22,26.100618
677,14.36,26.286013
678,14.45,26.442537
679,16.09,26.556717
680,17.5,27.31777
681,17.65,28.383469
682,18.0,29.05204
683,18.3,29.521322
684,18.56,29.847277
685,18.67,30.079636
686,18.55,30.204086
687,18.73,30.17554
688,18.8,30.197115
689,18.1,30.219025
690,17.79,29.912844
691,17.85,29.577265
692,18.24,29.40693
693,18.32,29.496815
694,18.88,29.611246
695,18.28,29.933306
696,18.1,29.868896
697,17.95,29.729836
698,17.45,29.571186
699,17.31,29.260015
700,17.6,29.018623
701,17.64,29.020918
702,17.15,29.068708
703,16.79,28.901342
704,17.18,28.647598
705,17.45,28.674107
706,17.77,28.83159
707,17.42,29.08015
708,18.27,29.079365
709,18.19,29.432434
710,19.12,29.607801
711,19.14,30.094927
712,19.2,30.380093
713,19.06,30.53886
714,18.78,30.534225
715,19.09,30.376053
716,19.29,30.394136
717,18.73,30.490622
718,19.06,30.303606
719,19.09,30.323328
720,19.27,30.354923
721,19.13,30.454674
722,19.87,30.454294
723,20.4,30.769325
724,19.89,31.191164
725,19.58,31.208433
726,19.85,31.046446
727,19.9,31.04183
728,19.61,31.058083
729,19.87,30.94014
730,20.9,30.97805
731,20.859,31.455647
732,20.61,31.733528
733,20.8,31.76771
734,20.79,31.838478
735,20.51,31.857262
736,21.540000000000003,31.730705
737,20.99,32.090748
738,20.72,32.074924
739,20.28,31.92577
740,21.08,31.630615
741,20.73,31.799183
742,21.21,31.76984
743,20.38,31.960743
744,19.63,31.718754
745,19.93,31.231846
746,19.64,31.070465
747,19.66,30.879044
748,19.7,30.798332
749,20.18,30.793764
750,19.97,31.020754
751,19.71,31.081999
752,20.34,31.000189
753,20.32,31.217266
754,21.01,31.344496
755,21.679999999999996,31.71164
756,20.88,32.21629
757,20.86,32.14915
758,21.05,32.051304
759,21.48,32.051147
760,22.19,32.231365
761,22.610000000000003,32.64763
762,22.85,33.073677
763,22.95,33.40766
764,22.829999999999995,33.612232
765,22.500000000000004,33.64016
766,22.740000000000002,33.474743
767,22.37,33.45341
768,22.18,33.274723
769,22.56,33.079685
770,23.1,33.134155
771,22.21,33.41966
772,22.36,33.213013
773,22.12,33.13629
774,22.88,32.988888
775,22.58,33.23651
776,22.08,33.271492
777,22.43,33.067123
778,21.32,33.087288
779,20.43,32.624874
780,20.69,31.955435
781,21.3,31.685753
782,20.72,31.842724
783,20.79,31.735617
784,20.57,31.717804
785,21.69,31.628244
786,22.29,32.072384
787,23.22,32.620995
788,23.06,33.34603
789,23.45,33.680164
790,23.680000000000003,33.98839
791,24.35,34.22076
792,24.55,34.604977
793,24.819999999999997,34.88554
794,23.25,35.127567
795,22.749999999999996,34.545803
796,23.22,33.92784
797,23.18,33.763374
798,22.76,33.68722
799,22.99,33.489666
800,22.599999999999998,33.490353
801,22.599999999999998,33.345047
802,23.720000000000002,33.269043
803,23.689999999999998,33.72763
804,23.09,34.012024
805,22.89,33.906136
806,23.15,33.725956
807,22.91,33.719803
808,23.03,33.617687
809,23.12,33.61086
810,22.500000000000004,33.65421
811,21.9,33.415413
812,21.540000000000003,33.00652
813,22.33,32.611954
814,22.420000000000005,32.745953
815,21.46,32.910484
816,21.13,32.6091
817,20.41,32.278366
818,20.4199,31.779009
819,20.375,31.505804
820,20.28,31.365557
821,21.15,31.281294
822,20.68,31.641708
823,20.72,31.684305
824,20.91,31.720592
825,21.71,31.82005
826,21.540000000000003,32.225426
827,21.03,32.393547
828,21.15,32.246006
829,20.85,32.18098
830,21.05,32.004494
831,20.45,31.983135
832,20.38,31.719206
833,21.21,31.53254
834,20.89,31.798525
835,20.17,31.845695
836,20.12,31.557281
837,19.88,31.35257
838,20.04,31.136766
839,19.7,31.094036
840,19.85,30.94454
841,19.81,30.93417
842,20.41,30.929129
843,20.78,31.198782
844,21.15,31.533838
845,21.28,31.890114
846,21.37,32.140266
847,21.28,32.297745
848,22.17,32.320465
849,22.09,32.69302
850,22.590000000000003,32.870026
851,23.36,33.163815
852,23.0,33.65109
853,23.729999999999997,33.759407
854,24.12,34.09463
855,24.2,34.436462
856,22.85,34.64118
857,22.719999999999995,34.13353
858,22.73,33.72561
859,22.610000000000003,33.48716
860,22.18,33.316357
861,22.56,33.05299
862,23.01,33.08251
863,23.07,33.32762
864,22.520000000000003,33.5204
865,22.679999999999996,33.393375
866,22.56,33.370197
867,22.32,33.303707
868,22.26,33.159718
869,21.79,33.049854
870,22.420000000000005,32.788902
871,22.71,32.915806
872,22.667,33.14412
873,22.98,33.271675
874,23.799999999999997,33.476257
875,23.729999999999997,33.94693
876,23.0,34.187035
877,23.16,33.97684
878,23.26,33.880314
879,22.47,33.85656
880,22.4,33.498222
881,22.19,33.248047
882,22.36,33.024387
883,22.809999999999995,32.987717
884,23.04,33.18995
885,23.92,33.43328
886,24.02,33.96551
887,23.810000000000002,34.32203
888,23.92,34.40948
889,25.16,34.46728
890,26.74,35.014538
891,25.999999999999996,36.021893
892,27.1,36.273594
893,27.68,36.822014
894,27.149999999999995,37.348698
895,27.56,37.370262
896,26.45,37.490063
897,25.820000000000004,37.035023
898,26.19,36.44673
899,25.670000000000005,36.254406
900,25.860000000000003,35.947613
901,25.860000000000003,35.87383
902,25.29,35.86437
903,25.5,35.633743
904,26.870000000000005,35.59773
905,27.040000000000003,36.19682
906,27.91,36.655323
907,27.920000000000005,37.290436
908,27.040000000000003,37.642834
909,27.109999999999996,37.412285
910,27.5,37.245068
911,28.32,37.29543
912,27.83,37.68498
913,27.31,37.70605
914,27.53,37.464596
915,28.04,37.395588
916,26.930000000000003,37.58117
917,26.64,37.216103
918,29.299999999999997,36.85649
919,29.180000000000003,37.816536
920,28.35,38.386204
921,27.73,38.331467
922,27.73,37.968876
923,27.78,37.717567
924,27.7,37.59105
925,27.129999999999995,37.49651
926,26.939999999999998,37.20643
927,26.45,36.96012
928,26.77,36.620533
929,25.780000000000005,36.58113
930,26.07,36.161594
931,26.14,36.053684
932,26.65,36.057224
933,26.58,36.31139
934,26.67,36.453953
935,26.28,36.575565
936,27.14,36.46892
937,27.3,36.766346
938,27.19,37.01914
939,27.060000000000002,37.10834
940,26.64,37.080822
941,27.060000000000002,36.86053
942,26.47,36.899204
943,26.71,36.672897
944,27.109999999999996,36.64004
945,27.34,36.809162
946,28.41,37.023617
947,28.51,37.618668
948,28.17,38.01261
949,28.06,38.060764
950,28.06,37.99299
951,28.92,37.92086
952,28.4,38.239613
953,28.78,38.204266
954,29.81,38.326546
955,30.349999999999998,38.842007
956,30.2,39.381268
957,30.74,39.606804
958,30.12,39.92622
959,30.69,39.80531
960,32.74,39.9354
961,32.81,40.895477
962,32.91,41.495853
963,32.33,41.83705
964,33.0,41.714615
965,33.7,41.868908
966,33.18,42.241135
967,33.7,42.21348
968,32.49,42.385323
969,32.5,41.938038
970,32.54,41.644814
971,32.3,41.496117
972,31.08,41.324173
973,30.95,40.705833
974,30.389999999999997,40.292324
975,30.14,39.84381
976,30.03,39.512676
977,29.140000000000004,39.318985
978,29.220000000000002,38.863426
979,29.58,38.661118
980,32.93,38.74716
981,32.2,40.31114
982,31.97,40.97126
983,32.2,41.191498
984,31.62,41.34176
985,31.68,41.118935
986,30.7,40.96556
987,31.260000000000005,40.430943
988,32.43,40.350864
989,32.27,40.847935
990,32.64,41.105015
991,32.34,41.4063
992,31.580000000000002,41.433132
993,31.29,41.082996
994,31.79,40.72104
995,31.390000000000004,40.728344
996,29.78,40.584755
997,30.299999999999997,39.805397
998,31.519999999999996,39.571873
999,31.01,40.02046
1000,30.369999999999997,40.11845
1001,30.84,39.896603
1002,30.78,39.960445
1003,30.87,39.98438
1004,31.74,40.0412
1005,30.71,40.45794
1006,30.8,40.259056
1007,31.08,40.149548
1008,31.95,40.202568
1009,33.05,40.621796
1010,34.65999999999999,41.361088
1011,34.35,42.495186
1012,34.12,42.994015
1013,34.49,43.09513
1014,35.86,43.231064
1015,35.66,43.859993
1016,35.23,44.115868
1017,35.76,44.020164
1018,36.349999999999994,44.142216
1019,35.699999999999996,44.451492
1020,35.87,44.331917
1021,35.589999999999996,44.30033
1022,35.49,44.145752
1023,35.2,44.001328
1024,36.349999999999994,43.790863
1025,37.14,44.178776
1026,37.71,44.782227
1027,38.01,45.38816
1028,36.92,45.84565
1029,37.27,45.58319
1030,37.29,45.51399
1031,37.53,45.461426
1032,38.04,45.527718
1033,38.67999999999999,45.790997
1034,38.74999999999999,46.227695
1035,38.669999999999995,46.50503
1036,38.78999999999999,46.600414
1037,39.37,46.672497
1038,40.63999999999999,46.94391
1039,39.62,47.648487
1040,39.06,47.599747
1041,38.589999999999996,47.26298
1042,38.28999999999999,46.81956
1043,39.75,46.419716
1044,44.98,46.84659
1045,45.49999999999999,49.453487
1046,47.75,51.2684
1047,47.419999999999995,53.20419
1048,47.470000000000006,54.030846
1049,47.94,54.32074
1050,47.41,54.52172
1051,47.550000000000004,54.286537
1052,47.97,54.121803
1053,50.3,54.171852
1054,52.18999999999999,55.220783
1055,52.4,56.681087
1056,52.45,57.58327
1057,53.5,58.01642
1058,55.31,58.611755
1059,54.45,59.673332
1060,54.72,59.836044
1061,54.38,59.932037
1062,54.050000000000004,59.758442
1063,54.75,59.45382
1064,55.3,59.55967
1065,55.5,59.872902
1066,55.24,60.144947
1067,54.93500000000001,60.16914
1068,54.9,60.0166
1069,55.39,59.889206
1070,55.17,60.027897
1071,61.35,60.01999
1072,61.27,62.760334
1073,64.05,64.37483
1074,64.55,66.41398
1075,68.44,67.66508
1076,67.05,69.91738
1077,67.79,70.43175
1078,65.21,70.8074
1079,62.68000000000001,69.695
1080,65.78,67.76964
1081,62.88999999999999,67.99521
1082,63.28,66.95231
1083,63.99,66.544945
1084,65.15,66.70478
1085,64.91,67.39153
1086,65.29,67.72608
1087,65.26,68.0703
1088,66.596,68.22865
1089,64.99,68.88109
1090,62.720000000000006,68.52236
1091,63.69,67.23491
1092,63.75,66.88681
1093,64.01,66.78033
1094,63.160000000000004,66.895615
1095,64.18,66.626495
1096,64.44,66.93639
1097,64.8,67.264694
1098,64.4,67.618225
1099,63.29,67.62905
1100,63.94,67.1056
1101,64.5,67.06276
1102,64.55,67.309784
1103,69.25,67.49526
1104,68.96,69.701546
1105,64.56,70.87859
1106,65.46,69.46519
1107,69.8,68.86574
1108,70.2,70.451324
1109,70.65,71.61785
1110,69.88,72.435936
1111,70.46,72.45927
1112,70.49,72.613655
1113,70.76,72.65023
1114,72.05,72.74316
1115,72.25,73.34524
1116,72.64,73.76885
1117,73.98,74.14239
1118,76.9,74.908455
1119,77.53,76.62042
1120,79.63,77.84221
1121,77.81,79.3592
1122,78.84,79.275375
1123,78.94,79.499084
1124,80.9,79.574715
1125,78.74,80.42898
1126,78.36,79.91345
1127,81.21,79.351326
1128,84.63,80.28494
1129,88.41000000000001,82.40667
1130,90.13,85.3258
1131,87.81000000000002,87.66863
1132,86.81,87.7211
1133,85.29,86.992
1134,88.22999999999999,85.699394
1135,88.93,86.21297
1136,88.98999999999998,86.88257
1137,44.86,87.29436
1138,44.5,67.69486
1139,44.12100000000001,55.8908
1140,41.79,49.84814
1141,42.809999999999995,46.55589
1142,42.74999999999999,46.14449
1143,40.529999999999994,46.713593
1144,39.35,46.59456
1145,39.83,46.272694
1146,40.269999999999996,46.466908
1147,40.31999999999999,46.91794
1148,40.959999999999994,47.29592
1149,41.18,47.838135
1150,42.25,48.268307
1151,42.959999999999994,48.977234
1152,43.7,49.686386
1153,42.82999999999999,50.383488
1154,42.55,50.346584
1155,42.49999999999999,50.11451
1156,42.529999999999994,49.904922
1157,41.75,49.7778
1158,42.79999999999999,49.36024
1159,41.67,49.577667
1160,40.88999999999999,49.24036
1161,41.09,48.692482
1162,41.89,48.468136
1163,42.33,48.731003
1164,43.56,49.124397
1165,43.74,49.912678
1166,41.92,50.451668
1167,42.66,49.91654
1168,41.03999999999999,49.851585
1169,37.26,49.094105
1170,35.35,46.969543
1171,35.62,44.882774
1172,37.09,43.88506
1173,35.51,44.13681
1174,37.14,43.77755
