,Real,Predicted
4783,218.82,232.4825
4784,223.96999999999997,232.21011
4785,224.59,233.07332
4786,218.96,234.27838
4787,220.82000000000002,234.3529
4788,227.01,234.51578
4789,227.06,235.8279
4790,224.40000000000003,237.23062
4791,227.03000000000003,237.96585
4792,230.09,238.9245
4793,236.21,240.31776
4794,235.86999999999998,242.82095
4795,235.31999999999996,245.16196
4796,234.37,247.01204
4797,235.28,248.15332
4798,236.41,248.94754
4799,240.51,249.57054
4800,239.96,250.75159
4801,243.18,251.70142
4802,243.58,253.08665
4803,246.57999999999998,254.40051
4804,249.04999999999998,256.08432
4805,243.29,258.05817
4806,243.26,258.58383
4807,248.76,258.5608
4808,255.82000000000002,259.31573
4809,257.5,261.48706
4810,257.13,264.07724
4811,257.24,266.39728
4812,259.43,268.2964
4813,260.14,270.1179
4814,262.2,271.62115
4815,261.96,273.0902
4816,264.47,274.131
4817,262.64,275.29764
4818,265.76,275.8156
4819,267.1,276.6393
4820,266.29,277.5808
4821,263.19,278.2035
4822,262.01,277.96762
4823,261.78,277.21475
4824,266.37,276.2735
4825,264.29,276.29904
4826,267.84,276.1516
4827,267.25,276.81586
4828,264.16,277.51495
4829,259.45,277.55814
4830,261.74,276.45016
4831,265.58,275.59128
4832,270.71,275.61105
4833,266.92,276.9476
4834,268.48,277.77087
4835,270.77,278.78595
4836,271.46,280.14008
4837,275.15,281.4939
4838,279.86,283.37766
4839,280.41,286.03506
4840,279.74,288.58044
4841,280.02,290.53836
4842,279.44,291.9715
4843,284.0,292.7328
